PostCodes,eff
NO61 - DE31,1.3019023706714208
DE60 - GBTW,1.3025111914802205
IT20 - LV10,1.302759635927837
BE67 - SE26,1.3027956197946273
IT40 - LV10,1.3029899835472472
PL62 - ES45,1.3030368476064147
SE85 - NO40,1.3031703312636669
DE79 - IT21,1.3033397950572918
IT43 - FR77,1.3034247658073626
BE67 - GBNN,1.303489438391265
DK99 - NO71,1.30362676993832
GBME - IT29,1.3036360240865854
ES08 - BE35,1.3038285663807898
DE22 - ES08,1.30396192749016
NO70 - SE28,1.3040689195126087
DE47 - ES20,1.3040933843957627
NL - HR,1.3045181210820418
NO64 - NL83,1.304863936259499
NL29 - DK21,1.3048728733295896
NO05 - SE36,1.3049596079749157
NL75 - NL35,1.3050042041002592
LVLV - DK44,1.3050604355675002
LVLV - IT34,1.3050886178334862
FR52 - GBGL,1.3053370441698862
IT47 - NL47,1.305922384950312
NL20 - ES28,1.3059488977242286
LT41 - RO12,1.3061409223922023
FR29 - GBDN,1.3063434765094715
IT60 - NL49,1.3066116302386093
NO20 - NL14,1.3067015022094852
ES33 - BE28,1.3068733782520383
SE30 - NO83,1.3070993994979727
NL47 - SE25,1.3078922564134974
FR59 - CH13,1.3080274297492571
NL83 - IT62,1.3087950028387125
LVLV - SE30,1.3088221883356874
FR80 - IT00,1.309267229772727
DK70 - ES28,1.3094632751675332
DE97 - ES19,1.3097621383202969
NO20 - NO93,1.3097687483077745
IT43 - BE28,1.3101954006782015
NO84 - NO20,1.3101983724324011
NL53 - GBWA,1.3103688199680021
NO - PL,1.310528769641312
NO72 - NL38,1.31105230316349
NO86 - DK74,1.3115911503145965
LT57 - SE58,1.311666464129769
IT37 - DE31,1.311667104355466
FR91 - GBME,1.311829447388402
BE13 - BE55,1.3119409016281434
NO70 - NO90,1.3120042061982617
LT57 - SE25,1.3120087173624948
IT83 - NL27,1.3123210537163326
NL39 - IT00,1.312421147920633
FR44 - GBTF,1.3125204382849103
BE91 - IT00,1.3127876147385642
LVLV - SI60,1.3128359746619718
SE69 - ES08,1.3130784332759404
NO61 - NO87,1.3131244097247554
SE57 - NO90,1.3132261072121385
FR56 - GBHA,1.3132716938538553
NO84 - NO60,1.313443652324443
LT18 - SE25,1.3136282139676225
IT16 - NL10,1.3140538192288216
NL81 - NL16,1.3142295916632156
IT17 - NL26,1.3142706348144078
FR88 - GBBA,1.314289822642484
NO61 - DE21,1.3147703917999554
DE87 - GBCB,1.3152512497025495
LV - SE,1.3157710054504301
DE99 - SE26,1.31605098480497
FR - HU,1.3162436164352995
FR22 - GBNR,1.3162983236109216
DE86 - DE85,1.3165440591724398
IT06 - FR41,1.3165930804188823
FR - LT,1.3166428553880676
IT42 - LV57,1.316741003889244
FR - HR,1.3168144244184337
BE83 - SE25,1.3169058714772464
FR27 - LT19,1.3169850733585478
NL43 - SE27,1.317161810161003
IT20 - NL18,1.3172638393210059
IT55 - FR77,1.3173798107889865
DE64 - SE64,1.3174249166875562
FR04 - GBNN,1.3174503523112722
NL90 - IT12,1.3177937992798652
IT74 - FR47,1.3179433581069984
DE85 - DE74,1.3181993918943904
IT04 - NL61,1.3183779734931964
IT41 - LV10,1.3185399804552154
NL99 - IT12,1.3189035589178832
FR88 - GBNN,1.3192164265905386
SE30 - NO85,1.319445307009819
NL29 - IT60,1.319546913636742
IT24 - NL18,1.319697544455038
AT22 - IT37,1.3197707953550295
NO72 - NO83,1.320101059905195
IT60 - NL73,1.3202574104699776
NL38 - EE13,1.3205690956871083
DE97 - GBCB,1.32080830472258
NO06 - FR62,1.321331643131566
SE25 - GBPE,1.3215709253134467
NO20 - DE94,1.3216146765291104
NO91 - NO72,1.3225510537225895
NL14 - FR01,1.323261661483822
GBME - IT24,1.3232800782894205
NL74 - NL24,1.3235935016907234
IT17 - FR94,1.3238131767579675
FR01 - GBNG,1.3240402651015934
SK93 - SE25,1.3241032200441492
HU29 - NL11,1.3245355293699332
DE46 - ES19,1.3249419453834739
SE41 - SE41,1.3254240875786312
NL17 - ES46,1.3255558102852938
SE57 - NO95,1.3255974427916066
NL30 - DK33,1.325599709384665
DK55 - NO86,1.3256143435066727
EE70 - SE74,1.32569821399081
FR62 - GBL5,1.3257173882061664
NL14 - LV34,1.3258326416567898
IT31 - FR76,1.3258373807387078
NO64 - PL76,1.3258949421270916
NL29 - FR74,1.3261168546508255
FR39 - GBNN,1.3262661383667007
BE88 - SE29,1.3263237175619835
HU82 - SE64,1.3266924632488866
DE33 - DK26,1.327032822784488
IT24 - NL19,1.327040107899396
IT47 - NL69,1.3271256856885416
BE67 - GBNG,1.327337605382304
DK93 - FR53,1.3274856117277436
AT41 - FR73,1.3281835131612407
NL82 - IT12,1.3288066158208334
NL20 - IT20,1.329012356091526
DK71 - GBS7,1.3290911178791867
FR51 - LV10,1.3291921168293412
NL20 - HU21,1.3292853039936237
NL47 - IT65,1.3292861771896538
IT12 - BE92,1.3294492351587885
IT60 - BE14,1.3295298175637966
CZ74 - FI04,1.329640292881886
NO67 - NL25,1.3298177526994344
NO95 - NO60,1.330083880509628
DE40 - DE41,1.3302114383354926
IT03 - FR28,1.330430814474588
DK52 - NO60,1.330807392405207
BE35 - DK27,1.330966584140734
IT28 - BE15,1.3309879116050314
DE35 - DK44,1.3310152122829317
LV10 - BG13,1.3314369337141727
IT80 - NL82,1.3314615272660293
IT22 - DE40,1.3315550997010381
DK71 - NO86,1.3316243508238863
SI02 - SE55,1.3316677291495558
DK62 - NO85,1.3320035630013327
DK26 - NO64,1.3322947135105725
DE21 - IT04,1.3323868687506597
BE87 - EE11,1.3323940006051602
NO59 - NL11,1.3326720002464887
PL63 - RO12,1.3327711334091221
EE71 - FR69,1.3330359504719775
NL29 - EE74,1.3331959714063353
IT21 - IT28,1.3332497764790139
PT26 - FR77,1.3332775616585497
BE98 - GBDA,1.3332950590206867
IT60 - FR60,1.3334457704716813
IT28 - BE16,1.3337026567019863
NO67 - DE18,1.3339193298112564
BE91 - ES45,1.334060972518718
NO05 - FR14,1.3342276914895075
IT31 - NL50,1.3347250056763171
AT67 - ES08,1.3348623539179896
NL27 - FR33,1.3349149549069557
IT28 - NL26,1.3349639860992386
FR27 - DK46,1.3357197585584675
DE13 - IT50,1.3357586738646205
DE16 - FR69,1.3364901487409726
BE31 - SE26,1.3365761621303947
NO67 - DE24,1.3369015554166463
IT23 - FR62,1.337049095685955
IT37 - BE75,1.337231206258198
IT43 - IT29,1.337264073516609
FR62 - GBB4,1.337273930710385
IT24 - FR14,1.3374248287499713
FR62 - FR59,1.337661092244074
FR74 - GBDE,1.337696901329339
IT12 - DE24,1.3377898275215243
HU23 - ES22,1.3380618873240253
NO60 - NL11,1.3382212210059066
PL05 - RO07,1.3383282784797639
IT04 - BE10,1.3383774754473114
NL26 - LVLV,1.3384720779596362
FR89 - GBBS,1.3385711208753373
IT04 - NL59,1.338626388485974
DE14 - FR59,1.3388669051708006
IT12 - FR41,1.339110348982256
FR45 - PL05,1.3392831803428749
FR51 - LV21,1.339334326749676
LU53 - DE82,1.3393873947168524
AT94 - FR77,1.339415835094714
LT46 - SE55,1.339566388495763
DE46 - ES28,1.3401341633026866
NL14 - FR31,1.3407552392351092
DK35 - DK26,1.3408139352800148
LU - IT,1.3408964488542605
IT60 - NL51,1.3409643177502637
FR35 - GBB4,1.3410418404060545
SE41 - NO86,1.3411629782306917
IT37 - NL69,1.3411704968192097
IT20 - NL33,1.3414648859869847
NL50 - EE75,1.3424650027534972
DK44 - SE23,1.3426467921499736
FR44 - GBNN,1.3428170567474014
SE41 - NO82,1.3429118214583593
DK74 - NO34,1.3429731130833988
IT37 - FR95,1.3432940579983315
IT64 - NL26,1.3433368331611106
IT20 - NL31,1.3437413751949954
NO17 - NO90,1.343764051932534
ES28 - DE65,1.343912741900894
FR42 - GBNN,1.344012317187033
BE46 - GBDN,1.3441179957305442
DE48 - FR81,1.344191301487197
NL27 - EE74,1.3442427015057374
NL48 - IT66,1.3442518365939975
NL31 - DK33,1.344378753182752
HR10 - IT42,1.3444827005381217
DE31 - DE30,1.3445756057401868
LT62 - ES17,1.3446918296159909
NO67 - DE27,1.344853599155217
NO67 - NL19,1.3450384931662187
SE83 - SE41,1.3450851057029003
IT65 - FR80,1.3454950320482586
NO62 - NO90,1.3457124298761876
DE30 - ES08,1.345769149142798
NL14 - IT40,1.3458435495104164
FR82 - GBNN,1.3459145002639221
FR21 - GBWS,1.3459955451563803
IT26 - FR77,1.3461107899063152
IT84 - BE83,1.3464052139236202
NL14 - CH83,1.3465401861176238
NL20 - HU20,1.3467628024915692
FR69 - GBNN,1.347106071806664
IT20 - FR76,1.3476145155316284
NO91 - NO20,1.347905464068051
FR53 - GBNN,1.3480595297004967
SE34 - NO80,1.3481639963111103
ES16 - NL29,1.3485498106815184
NL29 - FR63,1.3486118286189337
NL30 - SE25,1.3486789755078306
CZ53 - SE35,1.3487522074567675
NO30 - NO90,1.3488705637348857
DK71 - NO80,1.348961318972628
BE88 - EE50,1.3489762431748904
IT36 - FR60,1.3490069000573808
DE34 - DE47,1.3491098411031361
FR45 - IT81,1.3500887075526198
NO05 - FR76,1.3500948765332978
SE41 - NO80,1.3501095903429503
FR51 - GBWV,1.3501416684878351
DK70 - ES30,1.3501677640370697
BE89 - SE21,1.3502969347596445
DK06 - NO60,1.350344648836323
IT25 - BE78,1.350400356284122
DE47 - ES28,1.3504053243032599
IT20 - NL19,1.3506613345004024
NO20 - DE22,1.3507243277092704
FR76 - GBNN,1.3509465308027728
IT37 - IT38,1.3510488645245375
PL98 - ES08,1.3512410298086779
GBNE - IT20,1.3512919230051157
NL49 - ES28,1.3514804306235224
LU53 - ES28,1.3514816917429904
IT12 - FR45,1.3518912083795576
FR60 - GBWN,1.3519568813930694
NL60 - IT06,1.3520585670723617
DE24 - FR69,1.3525683719990276
NL14 - FR69,1.3526665668984252
NL30 - IT62,1.3528588116998501
FR - AT,1.3529765478649602
SE57 - DK56,1.3530395602407124
IT39 - LV10,1.353049771902446
NO15 - NO86,1.3535519074968314
BE87 - DK71,1.3535697720891862
NL14 - GBRG,1.3537119552352657
LV54 - SE22,1.3537309362975094
PL52 - PL55,1.353753911630392
FR45 - IT80,1.3538800087454836
IT47 - NL53,1.3540745387881028
CH69 - FR53,1.3541659647927156
DE74 - GBRM,1.354267331118229
IT51 - BE89,1.3543717570258889
FR36 - GBGL,1.354460541893921
IT20 - NL60,1.354570337119417
FR49 - GBNN,1.354597516922988
IT21 - DE33,1.354764789555456
SE31 - SE41,1.3549083012594916
BE88 - EE10,1.3549215459204929
FR80 - GBDN,1.355064328853539
NO06 - NO93,1.3551574861765816
DE14 - FR62,1.3552100592216314
IT24 - FR77,1.3552539644598829
IT12 - BE28,1.355408878222535
FR38 - GBRM,1.3554413314184752
IT12 - NL33,1.3557109583437974
IT24 - NL49,1.3557673238572683
NL48 - IT16,1.3559907586165545
DE27 - IT04,1.356039497671474
NO20 - NL83,1.3560701355766758
IT50 - NL59,1.3561088794585545
FR17 - GBB9,1.356331621772686
NO70 - SE26,1.3563420170150493
NL70 - IT21,1.3564699711152954
IT28 - BE46,1.3566083319317115
IT24 - FR95,1.3566722107807607
IT12 - FR77,1.3567035532837846
DK74 - NO90,1.3568925419675513
FR35 - GBNN,1.3570249367622134
LVLV - HR10,1.3571888183182577
IT12 - FR10,1.3573278671113798
IT55 - FR62,1.3579424511316103
SE50 - IT19,1.3579863435655362
IT37 - NL59,1.3582025053995403
IT17 - NL44,1.3582417197450858
CH41 - PL05,1.358537932610796
ES28 - ES28,1.3588639987451665
PL09 - BG21,1.3590419145602066
IT12 - FR76,1.3591646420529602
LV51 - SE26,1.3592262236183492
DE61 - DK46,1.3594515849483515
FR49 - GBPE,1.3594527563649352
IT20 - LU26,1.3594868865582208
IT15 - FR45,1.359517557832864
NL64 - IT35,1.359724829801327
DE41 - DK46,1.3598123155996256
AT33 - FR21,1.3599438477334886
FR63 - DK24,1.3606886168001042
NO - DE,1.3607802383894243
ES94 - IT27,1.3610196595123258
FR76 - GBTF,1.3610601901800128
FR56 - GBUB,1.3611929210206568
GBNE - FR63,1.3615148182876802
IT37 - BE10,1.3615809894967443
FR45 - GBDN,1.361688516941557
NO20 - NL44,1.362125766031627
NO20 - NO90,1.362443130898302
NL26 - EE74,1.3626469907057055
IT21 - FR62,1.362659485798364
NL73 - EE50,1.3627069872190996
BE78 - DK26,1.3627764328259055
IT37 - DE81,1.3627773582875071
NO86 - SE63,1.3628721505706483
IT26 - FR44,1.3629080824948496
IT15 - FR10,1.363080387412188
DE53 - EE11,1.363183229550425
FR61 - GBNN,1.363632784479001
LV37 - DK26,1.3638627783158672
DE24 - CH11,1.3639348249002523
BE31 - GBMK,1.3639477860706521
IT12 - IT37,1.363979738241064
DE47 - IT36,1.3640228751405556
DE48 - ES08,1.3640410628080837
IT40 - FR92,1.3642383841824561
DK46 - SE85,1.364308587892053
IT40 - FR67,1.3643927194997147
NO20 - NL11,1.3644883581116836
BE77 - HU65,1.3646199495509133
IT22 - BE28,1.364672604957594
DK93 - ES08,1.3646810605970159
IT48 - FR28,1.3646829381058112
BE31 - ES28,1.3647216032857656
IT26 - FR31,1.3653360745069665
ES28 - NL11,1.3655861837454144
IT15 - FR76,1.365646398357638
BE88 - DK71,1.3658659309093117
NL59 - FR33,1.3661951107351105
IT00 - BE14,1.3662347851827694
BE80 - EE50,1.3662594377200001
FR14 - GBWA,1.3664372831681535
NO - LT,1.3665949070684777
IT43 - BE18,1.366704160278813
NO20 - NO91,1.3670642226090466
BE31 - HU21,1.3672264680895505
IT30 - FR91,1.3676782478820386
LV21 - FR14,1.3677456572637385
IT55 - DE65,1.3678530782748521
FR51 - ES28,1.3679491901778071
FR41 - GBB7,1.3679753126084742
IT20 - NL49,1.368252844999364
IT37 - FR45,1.3683004743831249
IT10 - NL57,1.3683686939581075
IT17 - NL14,1.3684824263763984
IT20 - FR64,1.368501653555418
IT25 - DE23,1.3686525948354897
FR50 - FR13,1.368754003424911
SE57 - NO55,1.3687663261785254
NL84 - GBDE,1.3690084329288057
IT48 - NL30,1.3691822413012031
NL82 - FR33,1.3692007152112258
FR31 - DE59,1.36925635376694
IT20 - FR02,1.3693358338171875
IT25 - HU27,1.3693506258545516
IT23 - FR59,1.3696084176006087
NO90 - SE60,1.3697451877401157
IT42 - FR72,1.369851173111911
IT24 - NL38,1.3707198949069328
BE42 - DK48,1.3710096887228536
NL14 - CZ25,1.3713764029577327
CZ27 - IT39,1.3714622166605088
IT21 - DE24,1.3715180596935663
FR72 - GBNG,1.3715315705782043
DE87 - FR49,1.3717218152236614
IT20 - FR94,1.3718028256640575
IT43 - NL54,1.371859057291238
IT24 - NL86,1.3718795620553934
IT26 - DE46,1.3720316331065165
NL71 - IT16,1.3721582505341778
DE47 - FR34,1.3721825208965988
IT46 - FR41,1.3728116251657214
NL53 - HR43,1.3728399600249332
NL81 - EE50,1.3730877732060172
CH41 - ES19,1.3731460790432095
DE41 - IT36,1.373160087455365
BE22 - EE50,1.3733176968906318
IT25 - DE10,1.373540131070393
NO20 - BE10,1.3735410342414471
NO20 - DE64,1.3737219436418238
IT26 - NL31,1.3739348566688276
NO46 - SE46,1.3739415201192469
NL58 - ES28,1.3739921028587248
IT40 - NL41,1.3740433640558616
LT52 - SE55,1.374263819184875
NL16 - ES18,1.3745603717312262
NL42 - FR26,1.3746570463459309
IT21 - FR60,1.3747559642563147
IT37 - NL86,1.3747638935531217
FR62 - IT85,1.3752318656623164
IT39 - IT37,1.3754103511479303
IT24 - NL94,1.3754574103722192
NL80 - DK86,1.3755343684027737
EE93 - NL53,1.3756329459566667
DE52 - DK46,1.3758818927518643
NL30 - ES28,1.376213802491577
IT43 - FR62,1.3762749646276633
SE87 - DK49,1.3765853887871227
NL59 - FR81,1.3765907775898938
NO43 - NL22,1.37680903902678
NL45 - IT12,1.3774411765681014
IT10 - NL11,1.3774442504387652
SE87 - DK41,1.377578951778051
IT55 - DE59,1.377644375627175
NL74 - NL27,1.3777778575739348
IT25 - NL41,1.3778170780096548
IT10 - FR60,1.3780099495362343
BE31 - GBTF,1.3783242430689058
IT48 - NL26,1.3783598900309113
IT21 - FR59,1.3786745518756716
IT15 - DE22,1.3786780368609022
DE47 - ES50,1.3788535145353993
NL31 - IT43,1.3789008455869625
FR35 - CH41,1.378991186631718
FR61 - GBIG,1.379114267071372
FR59 - GBGL,1.3793333680624913
DE73 - DE74,1.3793759218912225
DE32 - DE33,1.3797367861220524
FR53 - DK50,1.379788052890378
ES08 - GBDN,1.379819173008369
ES46 - ES43,1.3798340591173055
IT20 - NL94,1.379840771655396
NO67 - DE47,1.380417215119617
NL26 - IT16,1.3807333024462307
IT50 - DE41,1.3807806400967009
IT20 - LU18,1.3808578431724678
IT43 - BE14,1.3809448340152992
DK45 - DK26,1.3812389657736277
DK34 - DK26,1.3813296331364753
DE49 - EE11,1.3813339656559251
IT21 - FR80,1.3818896226811046
IT40 - BE14,1.3819139069426378
IT24 - BE85,1.3819659625956
IT26 - DE59,1.3819780995634756
SE41 - SE98,1.382273349038265
DE06 - IT00,1.3823597338751457
IT36 - BE17,1.382502065876061
IT46 - FR59,1.3826181365119383
DE84 - FR19,1.3827607730576694
LVLV - IT40,1.382880213179223
BE77 - SE26,1.3828848119897619
DE60 - GBSL,1.3828975380538457
IT10 - NL40,1.3829316841435233
DE51 - ES08,1.38302421644222
NL30 - ES08,1.3832037084656745
IT50 - NL73,1.3832186223009137
NL37 - DE22,1.383720171079645
PL - SE,1.383877726222222
IT24 - BE87,1.384590956105535
IT17 - NL36,1.3846409176160424
IT36 - FR62,1.3846436897013765
NO79 - NO30,1.3846462095838623
LV21 - IT28,1.3847263157102414
IT46 - FR77,1.3850919767516823
DK50 - FR85,1.3853547617951087
FR72 - GBPE,1.3853982999651284
NL98 - IT12,1.3855867222923939
DE - GB,1.3858817856744179
IT43 - LU53,1.3860604222744106
IT48 - NL51,1.3861058059907299
SE59 - NO51,1.3861984753805092
DE96 - NL60,1.3864738071095801
IT20 - FR28,1.3865010379052212
NL84 - IT42,1.386542829544054
BE28 - DK26,1.386736646687088
NO20 - NO94,1.3867537077566106
BE19 - DE65,1.3867633535034707
FR91 - GBDN,1.3868920889663596
PL80 - FR52,1.3874451653238127
FR35 - IT81,1.3876305051362343
IT10 - NL29,1.3876677436567573
DE60 - DE32,1.3877668927880964
IT37 - DE37,1.3878877101980256
NO05 - NL83,1.3879123753859544
DK50 - FR22,1.3881761782609237
NO20 - NO80,1.3881871806132815
BE35 - DK26,1.3882003844151451
IT10 - NL47,1.3882139605020996
SE26 - NO•,1.388603095955958
IT20 - NL66,1.3886582240789207
DE - DK,1.388681264813641
IT35 - DE24,1.388757789317063
NL26 - IT41,1.3887681236730494
FR67 - LV21,1.3887756907128288
IT04 - IT37,1.388875205635094
IT46 - BE91,1.3889128623052187
DK98 - PL76,1.3889536692120423
IT22 - FR28,1.3890271727093355
DE24 - HU67,1.3890937712002553
LV21 - IT20,1.3892114138117473
HR10 - BE44,1.3893652974202522
IT17 - NL65,1.3893822923656496
IT55 - BE77,1.3894392105412054
IT46 - BE14,1.389587336507108
NL31 - IT23,1.389667547817316
FR76 - SK83,1.389792262557088
IT20 - BE17,1.3898824187276224
PL83 - FR52,1.389920914021373
IT15 - DE47,1.3901680892243673
NL50 - LV10,1.3902601891027515
NL39 - DE26,1.3904034018966471
DK99 - ES20,1.3904113090085017
IT20 - LU17,1.3904723846640037
DE85 - IT45,1.3905115953232416
IT26 - FR76,1.3905891609279812
NO06 - NL44,1.3906012543306523
IT31 - FR59,1.3906201061055963
DE47 - ES19,1.3908206884123608
FR76 - GBB4,1.3910443227760358
NL84 - FR33,1.3910582441466193
NO06 - FR94,1.3911249099915846
IT15 - DE41,1.3913984175843155
NL26 - FR34,1.3914808043952496
DE46 - ES50,1.3915962331930174
BE31 - GBCB,1.3917431463136252
FR50 - GBMK,1.3917593797771912
IT17 - NL42,1.3923472706471696
DE24 - ITIT,1.392528210916271
IT14 - NL29,1.3926123008557996
IT63 - DE50,1.3926181036082181
NO54 - SE36,1.3926432816508771
NL44 - FR84,1.392864718332529
DE75 - NL52,1.3928989196833197
IT37 - FR60,1.393082768191719
NL29 - NL22,1.3932577928653263
NL83 - IT51,1.3933587783615728
FR35 - IT31,1.3934936359752252
IT19 - NL47,1.3934987162370573
IT24 - NL24,1.3935244146236598
IT31 - FR62,1.3935369437500373
DK70 - NO70,1.3936122245880336
BE - HU,1.3936595275349966
LV21 - IT40,1.393896443036486
FR45 - GBWA,1.393926386423899
DE26 - HU67,1.3940275254353225
NL54 - FR19,1.3942294530949382
IT37 - NL32,1.3944133548792412
IT17 - FR37,1.3944531738391126
NL51 - IT16,1.3945727358829512
IT48 - NL29,1.394613517634248
IT46 - NL47,1.394713739447397
SE35 - CH80,1.3947622218737017
IT25 - BE28,1.394796757755258
DK78 - NO82,1.3948942631910999
IT24 - NL51,1.3949253361278016
IT12 - NL30,1.3949404048128318
IT37 - NL24,1.3949788817359174
BE88 - DK48,1.395025123081414
DE48 - FR33,1.3951028107399903
IT25 - SK02,1.3951219753198083
IT37 - NL58,1.3952113711215928
SE34 - NO04,1.3954246719029662
DE59 - GBB7,1.3955390022552228
IT26 - FR94,1.3955742515531557
SE23 - NO52,1.3955856029829072
IT12 - NL79,1.3958044139846306
IT25 - SK97,1.3959206713286125
FR80 - RO30,1.3959575718007462
NL14 - IT17,1.3963151877863198
NO60 - NO94,1.3963780065529001
IT25 - FR80,1.3963844479346792
SE38 - NO52,1.396464011996598
DE24 - ES46,1.3964659178831107
NO05 - FR62,1.3968503757572135
IT40 - FR51,1.3968550187448237
IT43 - LU38,1.396915195577811
IT15 - DE21,1.3969745227712493
LV21 - DK83,1.3970772005392316
SE67 - DK48,1.3970828297783777
IT35 - NL29,1.3971688866727858
IT53 - BE91,1.3971889627144505
LVLV - DK83,1.3972477998295632
IT - BE,1.3972773503008178
DE27 - IT81,1.397392685140229
IT20 - NL86,1.397889156253437
FR49 - GBME,1.39812877508689
NL69 - NL69,1.3982662284898384
FR49 - GBSN,1.3985483099182574
NL43 - HU23,1.3985757867931243
IT37 - NL38,1.3986250493360932
IT20 - DE16,1.3988479052565765
IT46 - FR62,1.3989471579260762
IT01 - DE35,1.3990083798204762
NO06 - DK77,1.3991109394242685
NL45 - IT52,1.399176424426298
IT27 - BE67,1.399514094222999
NO20 - FR62,1.399584257798023
DK75 - NO66,1.399591493011436
FR56 - GBM2,1.3996741509357051
ES - IT,1.399741469658835
DE21 - IT10,1.4000108605689987
LV21 - FR76,1.40008906870886
